OID_;Name;Northing;Easting;Elevation;Waypoint;soil_moist;Average_so;F5cm;F10cm;F15cm;Soil_class;O_horizon;Kpa5;Kpa10;Kpa15;Note;Prob;Classified
597;1321;7134029,986820000223815;728911,168090000050142;256,819579999999974;1321;20,000000000000000;30,000000000000000;36,000000000000000;50,000000000000000;54,000000000000000;3,000000000000000;9,000000000000000;55,573369000000000;75,244478000000001;100,280434999999997;blockigt;65;2
598;1322;7134027,680089999921620;728915,877319999970496;257,057360000000017;1322;25,000000000000000;15,000000000000000;14,000000000000000;22,000000000000000;25,000000000000000;2,000000000000000;8,000000000000000;125,827330000000003;157,180337000000009;204,000826999999987;blockigt;30;1
599;1323;7134031,798750000074506;728919,846739999949932;257,666130000000010;1323;18,000000000000000;15,000000000000000;13,000000000000000;16,000000000000000;20,000000000000000;1,000000000000000;6,000000000000000;134,670485000000014;212,048099000000008;252,284458000000001; ;3;1
600;1324;7134030,492259999737144;728922,917780000017956;258,027949999999976;1324;25,000000000000000;40,000000000000000;11,000000000000000;16,000000000000000;20,000000000000000;1,000000000000000;8,000000000000000;157,180337000000009;212,048099000000008;252,284458000000001; ;2;1
601;1325;7134497,238029999658465;728640,085560000035912;278,523019999999974;1325;100,000000000000000;100,000000000000000;52,000000000000000;74,000000000000000;84,000000000000000;5,000000000000000;100,000000000000000;41,817349000000000;54,365070000000003;68,346817000000001; ;55;2
602;1326;7134499,251710000447929;728644,063960000057705;279,367320000000007;1326;18,000000000000000;30,000000000000000;15,000000000000000;23,000000000000000;30,000000000000000;3,000000000000000;6,000000000000000;118,163261000000006;150,818857000000008;171,811739999999986; ;11;1
603;1327;7134502,904430000111461;728647,340220000012778;280,685310000000015;1327;18,000000000000000;20,000000000000000;15,000000000000000;20,000000000000000;26,000000000000000;2,000000000000000;8,000000000000000;118,163261000000006;171,811739999999986;196,572575999999998; ;11;1
604;1328;7134502,827449999749660;728651,874029999948107;282,066750000000013;1328;20,000000000000000;20,000000000000000;12,000000000000000;21,000000000000000;26,000000000000000;2,000000000000000;10,000000000000000;144,987501000000009;164,147672000000000;196,572575999999998; ;13;1
605;1329;7134495,447030000388622;728634,472779999952763;278,298040000000015;1329;100,000000000000000;80,000000000000000;44,000000000000000;52,000000000000000;54,000000000000000;5,000000000000000;50,000000000000000;47,444811999999999;72,768394999999998;100,280434999999997;block;92;2
606;1330;7134492,131129999645054;728630,000179999973625;278,418619999999976;1330;100,000000000000000;50,000000000000000;35,000000000000000;40,000000000000000;43,000000000000000;5,000000000000000;50,000000000000000;56,850714000000004;91,339022000000000;123,153817000000004;block eller stock;92;2
607;1331;7134491,416310000233352;728626,665249999961816;279,395980000000009;1331;100,000000000000000;40,000000000000000;38,000000000000000;54,000000000000000;59,000000000000000;5,000000000000000;40,000000000000000;53,220365999999999;70,475724999999997;92,702966000000004;block;93;2
608;1332;7134488,619690000079572;728623,487829999998212;278,541659999999979;1332;100,000000000000000;70,000000000000000;32,000000000000000;45,000000000000000;49,000000000000000;5,000000000000000;70,000000000000000;61,161752999999997;82,397609000000003;109,404325999999998;myr;89;2
609;1333;7134485,627480000257492;728620,432589999982156;278,577130000000011;1333;100,000000000000000;80,000000000000000;50,000000000000000;70,000000000000000;75,000000000000000;5,000000000000000;80,000000000000000;43,055391000000000;56,850714000000004;75,244478000000001;myr;87;2
610;1334;7134485,024299999698997;728614,178019999992102;278,846529999999973;1334;100,000000000000000;90,000000000000000;40,000000000000000;54,000000000000000;73,000000000000000;5,000000000000000;100,000000000000000;51,102663000000000;70,475724999999997;77,008263999999997;myr;87;2
611;1335;7134485,552899999544024;728610,478879999951459;281,874599999999987;1335;100,000000000000000;100,000000000000000;42,000000000000000;58,000000000000000;77,000000000000000;5,000000000000000;100,000000000000000;49,186646000000003;66,364729999999994;73,572317999999996;gammalt traktorspar;93;2
612;1336;7134483,131550000049174;728607,724769999971613;278,970460000000003;1336;100,000000000000000;100,000000000000000;42,000000000000000;63,000000000000000;84,000000000000000;5,000000000000000;100,000000000000000;49,186646000000003;61,960093000000001;68,346817000000001;myr;87;2
613;1337;7134482,461989999748766;728602,790739999967627;282,094040000000007;1337;100,000000000000000;100,000000000000000;29,000000000000000;49,000000000000000;74,000000000000000;5,000000000000000;100,000000000000000;66,364729999999994;76,558318999999997;76,114453999999995;myr;89;2
614;1338;7134483,532069999724627;728598,090889999992214;279,234930000000020;1338;100,000000000000000;100,000000000000000;43,000000000000000;56,000000000000000;78,000000000000000;5,000000000000000;100,000000000000000;48,295475000000003;68,346817000000001;72,768394999999998; ;88;2
615;1339;7134482,581269999966025;728594,847530000028200;279,246800000000007;1339;100,000000000000000;90,000000000000000;41,000000000000000;59,000000000000000;75,000000000000000;5,000000000000000;100,000000000000000;50,121288000000000;65,424079000000006;75,244478000000001;overvuxen bck;77;2
616;1340;7134482,464189999736845;728588,209900000016205;279,404369999999972;1340;40,000000000000000;20,000000000000000;26,000000000000000;29,000000000000000;29,000000000000000;4,000000000000000;20,000000000000000;72,768394999999998;121,863156000000004;177,361582999999996;blockigt;74;2
617;1341;7134482,706899999640882;728583,941160000045784;280,120229999999992;1341;25,000000000000000;20,000000000000000;8,000000000000000;16,000000000000000;21,000000000000000;2,000000000000000;11,000000000000000;212,048099000000008;212,048099000000008;240,788354999999996; ;15;1
618;1342;7134481,915289999917150;728579,537469999981113;281,306050000000027;1342;35,000000000000000;5,000000000000000;14,000000000000000;18,000000000000000;20,000000000000000;2,000000000000000;4,000000000000000;125,827330000000003;189,694566000000009;252,284458000000001;finkornigt;16;1
619;1343;7134482,163990000262856;728576,350779999978840;281,818440000000010;1343;18,000000000000000;30,000000000000000;5,000000000000000;11,000000000000000;15,000000000000000;2,000000000000000;25,000000000000000;332,757176000000015;303,494370000000004;332,757176000000015; ;12;1
620;2200;7132919,508990000002086;729225,470119999954477;216,118840000000006;2200;30,000000000000000;55,000000000000000;29,000000000000000;42,000000000000000;48,000000000000000;4,000000000000000;7,000000000000000;66,364729999999994;87,506988000000007;111,457200999999998; ;95;2
621;2201;7132917,425049999728799;729229,105450000031851;216,363540000000000;2201;40,000000000000000;35,000000000000000;14,000000000000000;22,000000000000000;29,000000000000000;4,000000000000000;3,000000000000000;125,827330000000003;157,180337000000009;177,361582999999996; ;97;2
622;2202;7132913,050269999541342;729232,323169999988750;213,722039999999993;2202;45,000000000000000;35,000000000000000;14,000000000000000;23,000000000000000;30,000000000000000;4,000000000000000;7,000000000000000;125,827330000000003;150,818857000000008;171,811739999999986; ;91;2
623;2203;7132911,346440000459552;729234,758249999955297;215,081950000000006;2203;40,000000000000000;35,000000000000000;22,000000000000000;26,000000000000000;31,000000000000000;4,000000000000000;2,000000000000000;84,023319999999998;134,670485000000014;166,619952000000012; ;82;2
624;2204;7132919,917670000344515;729222,805159999988973;213,877469999999988;2204;40,000000000000000;60,000000000000000;23,000000000000000;42,000000000000000;54,000000000000000;4,000000000000000;10,000000000000000;80,842579999999998;87,506988000000007;100,280434999999997; ;96;2
625;2205;7132924,507399999536574;729221,201540000038221;213,118179999999995;2205;100,000000000000000;40,000000000000000;36,000000000000000;46,000000000000000;54,000000000000000;5,000000000000000;7,000000000000000;55,573369000000000;80,842579999999998;100,280434999999997; ;95;2
626;2206;7132926,089409999549389;729218,548380000051111;214,076660000000004;2206;100,000000000000000;55,000000000000000;30,000000000000000;38,000000000000000;47,000000000000000;5,000000000000000;8,000000000000000;64,514781999999997;95,574427999999997;113,597432999999995; ;95;2
627;2207;7132930,058039999566972;729216,562449999968521;213,438889999999986;2207;100,000000000000000;50,000000000000000;32,000000000000000;40,000000000000000;46,000000000000000;5,000000000000000;24,000000000000000;61,161752999999997;91,339022000000000;115,830719000000002; ;89;2
628;2208;7132930,874590000137687;729210,088590000057593;215,769589999999994;2208;100,000000000000000;30,000000000000000;37,000000000000000;39,000000000000000;41,000000000000000;5,000000000000000;30,000000000000000;54,365070000000003;93,402424999999994;128,631257000000005; ;94;2
629;2209;7132932,398540000431240;729207,536059999954887;213,515850000000000;2209;100,000000000000000;30,000000000000000;58,000000000000000;69,000000000000000;74,000000000000000;5,000000000000000;30,000000000000000;38,615516999999997;57,517155000000002;76,114453999999995; ;94;2
630;2210;7132931,339929999783635;729203,491159999975935;213,756100000000004;2210;100,000000000000000;30,000000000000000;32,000000000000000;41,000000000000000;50,000000000000000;5,000000000000000;7,000000000000000;61,161752999999997;89,376272999999998;107,433565000000002; ;93;2
631;2211;7132932,979439999908209;729200,025019999942742;213,477039999999988;2211;80,000000000000000;30,000000000000000;25,000000000000000;28,000000000000000;30,000000000000000;5,000000000000000;7,000000000000000;75,244478000000001;125,827330000000003;171,811739999999986; ;93;2
632;2212;7132933,662480000406504;729196,494650000007823;213,536360000000002;2212;80,000000000000000;25,000000000000000;15,000000000000000;19,000000000000000;22,000000000000000;4,000000000000000;6,000000000000000;118,163261000000006;180,282552000000010;230,337353000000007; ;91;2
633;3100;7133601,712980000302196;727304,597339999978431;220,954990000000009;3100;50,000000000000000;50,000000000000000;16,000000000000000;26,000000000000000;33,000000000000000;5,000000000000000;5,000000000000000;111,457200999999998;134,670485000000014;157,180337000000009; ;67;2
634;3101;7133603,664099999703467;727306,565120000042953;228,718299999999999;3101;45,000000000000000;60,000000000000000;18,000000000000000;25,000000000000000;30,000000000000000;4,000000000000000;9,000000000000000;100,280434999999997;139,622653000000014;171,811739999999986; ;86;2
635;3102;7133608,159579999744892;727308,819419999956153;225,045400000000001;3102;100,000000000000000;45,000000000000000;27,000000000000000;34,000000000000000;43,000000000000000;4,000000000000000;5,000000000000000;70,475724999999997;105,540090000000006;123,153817000000004; ;73;2
636;3103;7133611,342249999754131;727311,402310000034049;221,651819999999987;3103;100,000000000000000;50,000000000000000;23,000000000000000;34,000000000000000;44,000000000000000;4,000000000000000;6,000000000000000;80,842579999999998;105,540090000000006;120,601827999999998; ;57;1
637;3104;7133613,826790000312030;727313,234109999961220;222,212410000000006;3104;100,000000000000000;50,000000000000000;27,000000000000000;40,000000000000000;50,000000000000000;4,000000000000000;4,000000000000000;70,475724999999997;91,339022000000000;107,433565000000002; ;72;2
638;3105;7133617,147970000281930;727315,546680000028573;222,672599999999989;3105;100,000000000000000;90,000000000000000;22,000000000000000;29,000000000000000;35,000000000000000;4,000000000000000;6,000000000000000;84,023319999999998;121,863156000000004;148,819535000000002; ;79;2
639;3106;7133619,952720000408590;727315,783530000015162;224,799360000000007;3106;90,000000000000000;45,000000000000000;22,000000000000000;28,000000000000000;33,000000000000000;4,000000000000000;5,000000000000000;84,023319999999998;125,827330000000003;157,180337000000009; ;66;2
640;3107;7133598,580260000191629;727304,962380000040866;222,166419999999988;3107;65,000000000000000;65,000000000000000;25,000000000000000;40,000000000000000;51,000000000000000;5,000000000000000;4,000000000000000;75,244478000000001;91,339022000000000;105,540090000000006; ;57;2
641;3108;7133596,210079999640584;727301,788769999984652;223,106599999999986;3108;20,000000000000000;40,000000000000000;11,000000000000000;17,000000000000000;24,000000000000000;4,000000000000000;2,000000000000000;157,180337000000009;200,213875999999999;212,048099000000008; ;62;2
642;3109;7133591,391529999673367;727301,522209999966435;221,896510000000006;3109;30,000000000000000;35,000000000000000;13,000000000000000;19,000000000000000;22,000000000000000;3,000000000000000;2,000000000000000;134,670485000000014;180,282552000000010;230,337353000000007; ;78;2
643;3110;7133587,461830000393093;727301,130879999953322;222,784300000000002;3110;30,000000000000000;30,000000000000000;14,000000000000000;21,000000000000000;25,000000000000000;3,000000000000000;4,000000000000000;125,827330000000003;164,147672000000000;204,000826999999987; ;79;2
